"","ANIO","SITIO","TRANSECTO","ESPECIE","ABUNDANCIA","COMUNIDAD","LATITUD","LONGITUD"
"580",2011,"Punta Prieta",20,"Ecklonia arborea",4,"Isla Natividad",27.88881,-115.1919
"581",2011,"Punta Prieta",21,"Ecklonia arborea",9,"Isla Natividad",27.88881,-115.1919
"582",2011,"Punta Prieta",22,"Ecklonia arborea",42,"Isla Natividad",27.88881,-115.1919
"583",2011,"Punta Prieta",23,"Ecklonia arborea",18,"Isla Natividad",27.88881,-115.1919
"584",2011,"Punta Prieta",24,"Ecklonia arborea",13,"Isla Natividad",27.88881,-115.1919
"585",2012,"Babencho",1,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"586",2012,"Babencho",2,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"587",2012,"Babencho",3,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"588",2012,"Babencho",4,"Ecklonia arborea",8,"Isla Natividad",27.86058,-115.1888
"589",2012,"Babencho",5,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"590",2012,"Babencho",6,"Ecklonia arborea",25,"Isla Natividad",27.86058,-115.1888
"591",2012,"Babencho",7,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"592",2012,"Babencho",8,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"593",2012,"Babencho",9,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"594",2012,"Babencho",10,"Ecklonia arborea",16,"Isla Natividad",27.86058,-115.1888
"595",2012,"Babencho",11,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"596",2012,"Babencho",12,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"597",2012,"Babencho",13,"Ecklonia arborea",7,"Isla Natividad",27.86058,-115.1888
"598",2012,"Babencho",14,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"599",2012,"Babencho",15,"Ecklonia arborea",4,"Isla Natividad",27.86058,-115.1888
"600",2012,"Babencho",16,"Ecklonia arborea",5,"Isla Natividad",27.86058,-115.1888
"601",2012,"Babencho",17,"Ecklonia arborea",1,"Isla Natividad",27.86058,-115.1888
"602",2012,"Babencho",18,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"603",2012,"Babencho",19,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"604",2012,"Babencho",20,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"605",2012,"La Dulce",1,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"606",2012,"La Dulce",2,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"607",2012,"La Dulce",3,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"608",2012,"La Dulce",4,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"609",2012,"La Dulce",5,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"610",2012,"La Dulce",6,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"611",2012,"La Dulce",7,"Ecklonia arborea",2,"Isla Natividad",27.84501,-115.1428
"612",2012,"La Dulce",8,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"613",2012,"La Dulce",9,"Ecklonia arborea",7,"Isla Natividad",27.84501,-115.1428
"614",2012,"La Dulce",10,"Ecklonia arborea",11,"Isla Natividad",27.84501,-115.1428
"615",2012,"La Dulce",11,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"616",2012,"La Dulce",12,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"617",2012,"La Dulce",13,"Ecklonia arborea",4,"Isla Natividad",27.84501,-115.1428
"618",2012,"La Dulce",14,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"619",2012,"La Dulce",15,"Ecklonia arborea",5,"Isla Natividad",27.84501,-115.1428
"620",2012,"La Dulce",16,"Ecklonia arborea",17,"Isla Natividad",27.84501,-115.1428
"621",2012,"La Dulce",17,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"622",2012,"La Dulce",18,"Ecklonia arborea",13,"Isla Natividad",27.84501,-115.1428
"623",2012,"La Dulce",19,"Ecklonia arborea",6,"Isla Natividad",27.84501,-115.1428
"624",2012,"La Dulce",20,"Ecklonia arborea",2,"Isla Natividad",27.84501,-115.1428
"625",2012,"La Dulce",21,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"626",2012,"La Dulce",22,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"627",2012,"La Dulce",23,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"628",2012,"La Dulce",24,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"629",2012,"La Guanera",1,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"630",2012,"La Guanera",2,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"631",2012,"La Guanera",3,"Ecklonia arborea",9,"Isla Natividad",27.87691,-115.1699
"632",2012,"La Guanera",4,"Ecklonia arborea",13,"Isla Natividad",27.87691,-115.1699
"633",2012,"La Guanera",5,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"634",2012,"La Guanera",6,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"635",2012,"La Guanera",7,"Ecklonia arborea",12,"Isla Natividad",27.87691,-115.1699
"636",2012,"La Guanera",8,"Ecklonia arborea",5,"Isla Natividad",27.87691,-115.1699
"637",2012,"La Guanera",9,"Ecklonia arborea",20,"Isla Natividad",27.87691,-115.1699
"638",2012,"La Guanera",10,"Ecklonia arborea",2,"Isla Natividad",27.87691,-115.1699
"639",2012,"La Guanera",11,"Ecklonia arborea",5,"Isla Natividad",27.87691,-115.1699
"640",2012,"La Guanera",12,"Ecklonia arborea",9,"Isla Natividad",27.87691,-115.1699
"641",2012,"La Guanera",13,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"642",2012,"La Guanera",14,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"643",2012,"La Guanera",15,"Ecklonia arborea",4,"Isla Natividad",27.87691,-115.1699
"644",2012,"La Guanera",16,"Ecklonia arborea",8,"Isla Natividad",27.87691,-115.1699
"645",2012,"La Guanera",17,"Ecklonia arborea",6,"Isla Natividad",27.87691,-115.1699
"646",2012,"La Guanera",18,"Ecklonia arborea",25,"Isla Natividad",27.87691,-115.1699
"647",2012,"La Guanera",19,"Ecklonia arborea",14,"Isla Natividad",27.87691,-115.1699
"648",2012,"La Guanera",20,"Ecklonia arborea",4,"Isla Natividad",27.87691,-115.1699
"649",2012,"La Guanera",21,"Ecklonia arborea",8,"Isla Natividad",27.87691,-115.1699
"650",2012,"La Guanera",22,"Ecklonia arborea",28,"Isla Natividad",27.87691,-115.1699
"651",2012,"La Guanera",23,"Ecklonia arborea",15,"Isla Natividad",27.87691,-115.1699
"652",2012,"La Guanera",24,"Ecklonia arborea",36,"Isla Natividad",27.87691,-115.1699
"653",2012,"La Plana",1,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"654",2012,"La Plana",2,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"655",2012,"La Plana",3,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"656",2012,"La Plana",4,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"657",2012,"La Plana",5,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"658",2012,"La Plana",6,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"659",2012,"La Plana",7,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"660",2012,"La Plana",8,"Ecklonia arborea",28,"Isla Natividad",27.84616,-115.1653
"661",2012,"La Plana",9,"Ecklonia arborea",37,"Isla Natividad",27.84616,-115.1653
"662",2012,"La Plana",10,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"663",2012,"La Plana",11,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"664",2012,"La Plana",12,"Ecklonia arborea",20,"Isla Natividad",27.84616,-115.1653
"665",2012,"La Plana",13,"Ecklonia arborea",8,"Isla Natividad",27.84616,-115.1653
"666",2012,"La Plana",14,"Ecklonia arborea",6,"Isla Natividad",27.84616,-115.1653
"667",2012,"La Plana",15,"Ecklonia arborea",20,"Isla Natividad",27.84616,-115.1653
"668",2012,"La Plana",16,"Ecklonia arborea",9,"Isla Natividad",27.84616,-115.1653
"669",2012,"La Plana",17,"Ecklonia arborea",15,"Isla Natividad",27.84616,-115.1653
"670",2012,"La Plana",18,"Ecklonia arborea",4,"Isla Natividad",27.84616,-115.1653
"671",2012,"La Plana",19,"Ecklonia arborea",2,"Isla Natividad",27.84616,-115.1653
"672",2012,"La Plana",20,"Ecklonia arborea",7,"Isla Natividad",27.84616,-115.1653
"673",2012,"La Plana",21,"Ecklonia arborea",6,"Isla Natividad",27.84616,-115.1653
"674",2012,"La Plana",22,"Ecklonia arborea",13,"Isla Natividad",27.84616,-115.1653
"675",2012,"La Plana",23,"Ecklonia arborea",6,"Isla Natividad",27.84616,-115.1653
"676",2012,"La Plana",24,"Ecklonia arborea",29,"Isla Natividad",27.84616,-115.1653
"677",2012,"Punta Prieta",1,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"678",2012,"Punta Prieta",2,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"679",2012,"Punta Prieta",3,"Ecklonia arborea",13,"Isla Natividad",27.88881,-115.1919
"680",2012,"Punta Prieta",4,"Ecklonia arborea",12,"Isla Natividad",27.88881,-115.1919
"681",2012,"Punta Prieta",5,"Ecklonia arborea",5,"Isla Natividad",27.88881,-115.1919
"682",2012,"Punta Prieta",6,"Ecklonia arborea",50,"Isla Natividad",27.88881,-115.1919
"683",2012,"Punta Prieta",7,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"684",2012,"Punta Prieta",8,"Ecklonia arborea",12,"Isla Natividad",27.88881,-115.1919
"685",2012,"Punta Prieta",9,"Ecklonia arborea",17,"Isla Natividad",27.88881,-115.1919
"686",2012,"Punta Prieta",10,"Ecklonia arborea",12,"Isla Natividad",27.88881,-115.1919
"687",2012,"Punta Prieta",11,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"688",2012,"Punta Prieta",12,"Ecklonia arborea",23,"Isla Natividad",27.88881,-115.1919
"689",2012,"Punta Prieta",13,"Ecklonia arborea",14,"Isla Natividad",27.88881,-115.1919
"690",2012,"Punta Prieta",14,"Ecklonia arborea",2,"Isla Natividad",27.88881,-115.1919
"691",2012,"Punta Prieta",15,"Ecklonia arborea",50,"Isla Natividad",27.88881,-115.1919
"692",2012,"Punta Prieta",16,"Ecklonia arborea",50,"Isla Natividad",27.88881,-115.1919
"693",2012,"Punta Prieta",17,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"694",2012,"Punta Prieta",18,"Ecklonia arborea",9,"Isla Natividad",27.88881,-115.1919
"695",2012,"Punta Prieta",19,"Ecklonia arborea",2,"Isla Natividad",27.88881,-115.1919
"696",2012,"Punta Prieta",20,"Ecklonia arborea",2,"Isla Natividad",27.88881,-115.1919
"697",2012,"Punta Prieta",21,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"698",2012,"Punta Prieta",22,"Ecklonia arborea",4,"Isla Natividad",27.88881,-115.1919
"699",2012,"Punta Prieta",23,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"700",2012,"Punta Prieta",24,"Ecklonia arborea",6,"Isla Natividad",27.88881,-115.1919
"701",2013,"Babencho",1,"Ecklonia arborea",3,"Isla Natividad",27.86058,-115.1888
"702",2013,"Babencho",2,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"703",2013,"Babencho",3,"Ecklonia arborea",2,"Isla Natividad",27.86058,-115.1888
"704",2013,"Babencho",4,"Ecklonia arborea",17,"Isla Natividad",27.86058,-115.1888
"705",2013,"Babencho",5,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"706",2013,"Babencho",6,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"707",2013,"Babencho",7,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"708",2013,"Babencho",8,"Ecklonia arborea",2,"Isla Natividad",27.86058,-115.1888
"709",2013,"Babencho",9,"Ecklonia arborea",29,"Isla Natividad",27.86058,-115.1888
"710",2013,"Babencho",10,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"711",2013,"Babencho",11,"Ecklonia arborea",13,"Isla Natividad",27.86058,-115.1888
"712",2013,"Babencho",12,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"713",2013,"Babencho",13,"Ecklonia arborea",11,"Isla Natividad",27.86058,-115.1888
"714",2013,"Babencho",14,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"715",2013,"Babencho",15,"Ecklonia arborea",4,"Isla Natividad",27.86058,-115.1888
"716",2013,"Babencho",16,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"717",2013,"Babencho",17,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"718",2013,"Babencho",18,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"719",2013,"Babencho",19,"Ecklonia arborea",29,"Isla Natividad",27.86058,-115.1888
"720",2013,"Babencho",20,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"721",2013,"Babencho",21,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"722",2013,"La Dulce",1,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"723",2013,"La Dulce",2,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"724",2013,"La Dulce",3,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"725",2013,"La Dulce",4,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"726",2013,"La Dulce",5,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"727",2013,"La Dulce",7,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"728",2013,"La Dulce",8,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"729",2013,"La Dulce",9,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"730",2013,"La Dulce",10,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"731",2013,"La Dulce",11,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"732",2013,"La Dulce",12,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"733",2013,"La Dulce",13,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"734",2013,"La Dulce",14,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"735",2013,"La Dulce",15,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"736",2013,"La Dulce",16,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"737",2013,"La Dulce",17,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"738",2013,"La Dulce",18,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"739",2013,"La Dulce",19,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"740",2013,"La Dulce",20,"Ecklonia arborea",5,"Isla Natividad",27.84501,-115.1428
"741",2013,"La Guanera",1,"Ecklonia arborea",20,"Isla Natividad",27.87691,-115.1699
"742",2013,"La Guanera",2,"Ecklonia arborea",30,"Isla Natividad",27.87691,-115.1699
"743",2013,"La Guanera",3,"Ecklonia arborea",50,"Isla Natividad",27.87691,-115.1699
"744",2013,"La Guanera",4,"Ecklonia arborea",7,"Isla Natividad",27.87691,-115.1699
"745",2013,"La Guanera",5,"Ecklonia arborea",10,"Isla Natividad",27.87691,-115.1699
"746",2013,"La Guanera",6,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"747",2013,"La Guanera",7,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"748",2013,"La Guanera",8,"Ecklonia arborea",2,"Isla Natividad",27.87691,-115.1699
"749",2013,"La Guanera",9,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"750",2013,"La Guanera",10,"Ecklonia arborea",2,"Isla Natividad",27.87691,-115.1699
"751",2013,"La Guanera",11,"Ecklonia arborea",12,"Isla Natividad",27.87691,-115.1699
"752",2013,"La Guanera",12,"Ecklonia arborea",10,"Isla Natividad",27.87691,-115.1699
"753",2013,"La Guanera",13,"Ecklonia arborea",38,"Isla Natividad",27.87691,-115.1699
"754",2013,"La Guanera",14,"Ecklonia arborea",7,"Isla Natividad",27.87691,-115.1699
"755",2013,"La Guanera",15,"Ecklonia arborea",7,"Isla Natividad",27.87691,-115.1699
"756",2013,"La Guanera",16,"Ecklonia arborea",2,"Isla Natividad",27.87691,-115.1699
"757",2013,"La Guanera",17,"Ecklonia arborea",30,"Isla Natividad",27.87691,-115.1699
"758",2013,"La Guanera",18,"Ecklonia arborea",25,"Isla Natividad",27.87691,-115.1699
"759",2013,"La Guanera",19,"Ecklonia arborea",36,"Isla Natividad",27.87691,-115.1699
"760",2013,"La Guanera",20,"Ecklonia arborea",44,"Isla Natividad",27.87691,-115.1699
"761",2013,"La Plana",1,"Ecklonia arborea",2,"Isla Natividad",27.84616,-115.1653
"762",2013,"La Plana",2,"Ecklonia arborea",6,"Isla Natividad",27.84616,-115.1653
"763",2013,"La Plana",3,"Ecklonia arborea",2,"Isla Natividad",27.84616,-115.1653
"764",2013,"La Plana",4,"Ecklonia arborea",5,"Isla Natividad",27.84616,-115.1653
"765",2013,"La Plana",5,"Ecklonia arborea",18,"Isla Natividad",27.84616,-115.1653
"766",2013,"La Plana",6,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"767",2013,"La Plana",7,"Ecklonia arborea",9,"Isla Natividad",27.84616,-115.1653
"768",2013,"La Plana",8,"Ecklonia arborea",9,"Isla Natividad",27.84616,-115.1653
"769",2013,"La Plana",9,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"770",2013,"La Plana",10,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"771",2013,"La Plana",11,"Ecklonia arborea",3,"Isla Natividad",27.84616,-115.1653
"772",2013,"La Plana",13,"Ecklonia arborea",2,"Isla Natividad",27.84616,-115.1653
"773",2013,"La Plana",14,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"774",2013,"La Plana",15,"Ecklonia arborea",2,"Isla Natividad",27.84616,-115.1653
"775",2013,"La Plana",17,"Ecklonia arborea",2,"Isla Natividad",27.84616,-115.1653
"776",2013,"La Plana",18,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"777",2013,"La Plana",19,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"778",2013,"La Plana",20,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"779",2013,"La Plana",21,"Ecklonia arborea",12,"Isla Natividad",27.84616,-115.1653
"780",2013,"Punta Prieta",1,"Ecklonia arborea",5,"Isla Natividad",27.88881,-115.1919
"781",2013,"Punta Prieta",2,"Ecklonia arborea",13,"Isla Natividad",27.88881,-115.1919
"782",2013,"Punta Prieta",3,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"783",2013,"Punta Prieta",4,"Ecklonia arborea",20,"Isla Natividad",27.88881,-115.1919
"784",2013,"Punta Prieta",5,"Ecklonia arborea",3,"Isla Natividad",27.88881,-115.1919
"785",2013,"Punta Prieta",6,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"786",2013,"Punta Prieta",7,"Ecklonia arborea",7,"Isla Natividad",27.88881,-115.1919
"787",2013,"Punta Prieta",8,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"788",2013,"Punta Prieta",9,"Ecklonia arborea",3,"Isla Natividad",27.88881,-115.1919
"789",2013,"Punta Prieta",10,"Ecklonia arborea",11,"Isla Natividad",27.88881,-115.1919
"790",2013,"Punta Prieta",11,"Ecklonia arborea",3,"Isla Natividad",27.88881,-115.1919
"791",2013,"Punta Prieta",12,"Ecklonia arborea",7,"Isla Natividad",27.88881,-115.1919
"792",2013,"Punta Prieta",13,"Ecklonia arborea",13,"Isla Natividad",27.88881,-115.1919
"793",2013,"Punta Prieta",14,"Ecklonia arborea",2,"Isla Natividad",27.88881,-115.1919
"794",2013,"Punta Prieta",15,"Ecklonia arborea",8,"Isla Natividad",27.88881,-115.1919
"795",2013,"Punta Prieta",16,"Ecklonia arborea",2,"Isla Natividad",27.88881,-115.1919
"796",2013,"Punta Prieta",17,"Ecklonia arborea",34,"Isla Natividad",27.88881,-115.1919
"797",2013,"Punta Prieta",18,"Ecklonia arborea",63,"Isla Natividad",27.88881,-115.1919
"798",2013,"Punta Prieta",19,"Ecklonia arborea",35,"Isla Natividad",27.88881,-115.1919
"799",2013,"Punta Prieta",20,"Ecklonia arborea",28,"Isla Natividad",27.88881,-115.1919
"800",2014,"Babencho",1,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"801",2014,"Babencho",2,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"802",2014,"Babencho",3,"Ecklonia arborea",3,"Isla Natividad",27.86058,-115.1888
"803",2014,"Babencho",4,"Ecklonia arborea",1,"Isla Natividad",27.86058,-115.1888
"804",2014,"Babencho",5,"Ecklonia arborea",8,"Isla Natividad",27.86058,-115.1888
"805",2014,"Babencho",6,"Ecklonia arborea",8,"Isla Natividad",27.86058,-115.1888
"806",2014,"Babencho",7,"Ecklonia arborea",1,"Isla Natividad",27.86058,-115.1888
"807",2014,"Babencho",8,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"808",2014,"Babencho",9,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"809",2014,"Babencho",10,"Ecklonia arborea",8,"Isla Natividad",27.86058,-115.1888
"810",2014,"Babencho",11,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"811",2014,"Babencho",12,"Ecklonia arborea",3,"Isla Natividad",27.86058,-115.1888
"812",2014,"Babencho",13,"Ecklonia arborea",56,"Isla Natividad",27.86058,-115.1888
"813",2014,"Babencho",14,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"814",2014,"Babencho",15,"Ecklonia arborea",9,"Isla Natividad",27.86058,-115.1888
"815",2014,"Babencho",16,"Ecklonia arborea",8,"Isla Natividad",27.86058,-115.1888
"816",2014,"Babencho",17,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"817",2014,"Babencho",18,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"818",2014,"Babencho",19,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"819",2014,"Babencho",20,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"820",2014,"La Dulce",1,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"821",2014,"La Dulce",2,"Ecklonia arborea",6,"Isla Natividad",27.84501,-115.1428
"822",2014,"La Dulce",3,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"823",2014,"La Dulce",4,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"824",2014,"La Dulce",5,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"825",2014,"La Dulce",6,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"826",2014,"La Dulce",7,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"827",2014,"La Dulce",8,"Ecklonia arborea",2,"Isla Natividad",27.84501,-115.1428
"828",2014,"La Dulce",9,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"829",2014,"La Dulce",10,"Ecklonia arborea",3,"Isla Natividad",27.84501,-115.1428
"830",2014,"La Dulce",11,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"831",2014,"La Dulce",12,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"832",2014,"La Dulce",13,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"833",2014,"La Dulce",14,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"834",2014,"La Dulce",15,"Ecklonia arborea",13,"Isla Natividad",27.84501,-115.1428
"835",2014,"La Dulce",16,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"836",2014,"La Dulce",17,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"837",2014,"La Dulce",18,"Ecklonia arborea",3,"Isla Natividad",27.84501,-115.1428
"838",2014,"La Guanera",1,"Ecklonia arborea",15,"Isla Natividad",27.87691,-115.1699
"839",2014,"La Guanera",2,"Ecklonia arborea",6,"Isla Natividad",27.87691,-115.1699
"840",2014,"La Guanera",3,"Ecklonia arborea",3,"Isla Natividad",27.87691,-115.1699
"841",2014,"La Guanera",4,"Ecklonia arborea",36,"Isla Natividad",27.87691,-115.1699
"842",2014,"La Guanera",5,"Ecklonia arborea",2,"Isla Natividad",27.87691,-115.1699
"843",2014,"La Guanera",6,"Ecklonia arborea",29,"Isla Natividad",27.87691,-115.1699
"844",2014,"La Guanera",7,"Ecklonia arborea",11,"Isla Natividad",27.87691,-115.1699
"845",2014,"La Guanera",8,"Ecklonia arborea",50,"Isla Natividad",27.87691,-115.1699
"846",2014,"La Guanera",9,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"847",2014,"La Guanera",10,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"848",2014,"La Guanera",11,"Ecklonia arborea",27,"Isla Natividad",27.87691,-115.1699
"849",2014,"La Guanera",12,"Ecklonia arborea",27,"Isla Natividad",27.87691,-115.1699
"850",2014,"La Guanera",13,"Ecklonia arborea",11,"Isla Natividad",27.87691,-115.1699
"851",2014,"La Guanera",14,"Ecklonia arborea",50,"Isla Natividad",27.87691,-115.1699
"852",2014,"La Guanera",15,"Ecklonia arborea",50,"Isla Natividad",27.87691,-115.1699
"853",2014,"La Guanera",16,"Ecklonia arborea",13,"Isla Natividad",27.87691,-115.1699
"854",2014,"La Guanera",17,"Ecklonia arborea",50,"Isla Natividad",27.87691,-115.1699
"855",2014,"La Guanera",18,"Ecklonia arborea",50,"Isla Natividad",27.87691,-115.1699
"856",2014,"La Guanera",19,"Ecklonia arborea",50,"Isla Natividad",27.87691,-115.1699
"857",2014,"La Guanera",20,"Ecklonia arborea",50,"Isla Natividad",27.87691,-115.1699
"858",2014,"La Plana",1,"Ecklonia arborea",4,"Isla Natividad",27.84616,-115.1653
"859",2014,"La Plana",2,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"860",2014,"La Plana",3,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"861",2014,"La Plana",4,"Ecklonia arborea",4,"Isla Natividad",27.84616,-115.1653
"862",2014,"La Plana",5,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"863",2014,"La Plana",6,"Ecklonia arborea",5,"Isla Natividad",27.84616,-115.1653
"864",2014,"La Plana",7,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"865",2014,"La Plana",8,"Ecklonia arborea",2,"Isla Natividad",27.84616,-115.1653
"866",2014,"La Plana",9,"Ecklonia arborea",47,"Isla Natividad",27.84616,-115.1653
"867",2014,"La Plana",10,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"868",2014,"La Plana",11,"Ecklonia arborea",27,"Isla Natividad",27.84616,-115.1653
"869",2014,"La Plana",12,"Ecklonia arborea",7,"Isla Natividad",27.84616,-115.1653
